     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n,        cr
     271,0.37500000,    1.6299,   0.08400,   0.09999,   0.09300,   0.00500,    4.4266,0.50000000
     272,0.43750000,    1.5105,   0.11033,   0.14101,   0.10699,   0.00600,    4.1158,0.50000000
     273,0.34375000,    1.7854,   0.05800,   0.08700,   0.10900,   0.00500,    4.4634,0.50000000
     274,0.43750000,    1.4861,   0.08800,   0.09500,   0.10400,   0.00400,    4.2123,0.50000000
     275,0.50000000,    1.4003,   0.11024,   0.13600,   0.11300,   0.00600,    4.8488,0.50000000
     276,0.62500000,    1.1052,   0.06000,   0.08900,   0.10700,   0.00500,    3.8670,0.50000000
     277,0.48437500,    1.5131,   0.09100,   0.09200,   0.10800,   0.00400,    4.3722,0.50000000
     278,0.37500000,    1.6221,   0.08609,   0.12300,   0.13200,   0.00600,    4.6127,0.50000000
     279,0.31250000,    1.7930,   0.11400,   0.12557,   0.13000,   0.00400,    4.5822,0.50000000
     280,0.42187500,    1.4878,   0.10900,   0.12000,   0.12600,   0.00400,    4.2063,0.50000000
     281,0.48437500,    1.3767,   0.08200,   0.12600,   0.12513,   0.00600,    4.0653,0.50000000
     282,0.51562500,    1.4491,   0.12200,   0.13800,   0.13600,   0.03000,    4.3895,0.50000000
     283,0.60937500,    1.1462,   0.10900,   0.08101,   0.12099,   0.04800,    3.7195,0.50000000
     284,0.46875000,    1.6243,   0.10600,   0.07360,   0.12615,   0.06005,    4.4141,0.50000000
     285,0.43750000,    1.5396,   0.14200,   0.07705,   0.11654,   0.00900,    4.5125,0.50000000
     286,0.37500000,    1.4854,   0.05900,   0.07400,   0.10500,   0.00500,    4.9307,0.50000000
     287,0.39062500,    1.6307,   0.10400,   0.09230,   0.11872,   0.00400,    4.8157,0.50000000
     288,0.42187500,    1.4922,   0.10800,   0.12800,   0.12700,   0.00400,    4.6978,0.50000000
     289,0.51562500,    1.4476,   0.10806,   0.12400,   0.12900,   0.00400,    4.8465,0.50000000
     290,0.50000000,    1.5779,   0.12400,   0.13900,   0.11100,   0.00900,    5.1004,0.50000000
     291,0.42187500,    1.6979,   0.06000,   0.07600,   0.12200,   0.00400,    4.5260,0.50000000
     292,0.39062500,    1.5166,   0.09207,   0.09000,   0.11400,   0.00400,    4.4242,0.50000000
     293,0.45312500,    1.5172,   0.10400,   0.13457,   0.12500,   0.00500,    4.4541,0.50000000
     294,0.43750000,    1.5839,   0.12100,   0.13900,   0.11000,   0.00900,    4.6899,0.50000000
     295,0.48437500,    1.5232,   0.11009,   0.08000,   0.13559,   0.04809,    4.6186,0.50000000
     296,0.45312500,    1.3832,   0.10100,   0.07407,   0.11548,   0.00700,    4.2028,0.50000000
     297,0.43750000,    1.5410,   0.11900,   0.08300,   0.12400,   0.04700,    4.4778,0.50000000
     298,0.39062500,    1.7066,   0.10100,   0.07200,   0.10720,   0.00600,    4.9055,0.50000000
     299,0.50000000,    1.4713,   0.10000,   0.08300,   0.10800,   0.00400,    4.4844,0.50000000
     300,0.50000000,    1.4639,   0.10000,   0.08600,   0.10700,   0.00400,    4.7933,0.50000000
     301,0.42187500,    1.7139,   0.12608,   0.09400,   0.11607,   0.00700,    5.3282,0.50000000
     302,0.45312500,    1.5503,   0.09600,   0.07600,   0.10500,   0.00500,    5.0939,0.50000000
     303,0.48437500,    1.6006,   0.06000,   0.08600,   0.10400,   0.00500,    4.4222,0.50000000
     304,0.57812500,    1.4187,   0.08000,   0.09600,   0.08200,   0.00500,    4.2474,0.50000000
     305,0.48437500,    1.4946,   0.06800,   0.13076,   0.10200,   0.00900,    4.6558,0.50000000
     306,0.42187500,    1.6710,   0.08100,   0.11000,   0.10800,   0.00400,    4.6958,0.50000000
     307,0.46875000,    1.4328,   0.08300,   0.13200,   0.11200,   0.00400,    4.3620,0.50000000
     308,0.46875000,    1.5034,   0.07600,   0.13813,   0.09900,   0.00400,    4.3029,0.50000000
     309,0.50000000,    1.4669,   0.06100,   0.13300,   0.10300,   0.00700,    4.7352,0.50000000
     310,0.60937500,    1.3272,   0.08300,   0.10500,   0.10400,   0.00500,    4.1066,0.50000000
     311,0.42187500,    1.5305,   0.09000,   0.12529,   0.10600,   0.00400,    4.5398,0.50000000
     312,0.48437500,    1.4058,   0.12400,   0.14400,   0.12100,   0.00900,    4.1121,0.50000000
     313,0.48437500,    1.5323,   0.05900,   0.08200,   0.12300,   0.00400,    4.4247,0.50000000
     314,0.34375000,    1.6002,   0.08598,   0.09588,   0.10172,   0.00399,    4.8714,0.50000000
     315,0.32812500,    1.6955,   0.09322,   0.12768,   0.11510,   0.00401,    4.7326,0.50000000
     316,0.35937500,    1.6803,   0.10203,   0.13419,   0.10874,   0.00500,    4.5024,0.50000000
     317,0.54687500,    1.1913,   0.11933,   0.14075,   0.11733,   0.00904,    4.1883,0.50000000
     318,0.32812500,    1.6374,   0.13463,   0.08273,   0.12579,   0.00851,    4.4193,0.50000000
     319,0.48437500,    1.5254,   0.10902,   0.08300,   0.12500,   0.04702,    4.4691,0.50000000
     320,0.48437500,    1.5325,   0.13300,   0.07700,   0.11700,   0.00700,    4.4691,0.50000000
     321,0.46875000,    1.5232,   0.12700,   0.08201,   0.11100,   0.00700,    4.4066,0.50000000
     322,0.53125000,    1.3951,   0.05803,   0.08100,   0.10802,   0.00400,    4.0148,0.50000000
     323,0.40625000,    1.4616,   0.09201,   0.10800,   0.11600,   0.00500,    4.3189,0.50000000
     324,0.45312500,    1.4595,   0.07900,   0.13400,   0.13000,   0.00700,    4.2599,0.50000000
     325,0.40625000,    1.5489,   0.12600,   0.14600,   0.11800,   0.00900,    4.5908,0.50000000
     326,0.48437500,    1.4881,   0.05800,   0.07500,   0.12100,   0.00500,    4.4758,0.50000000
     327,0.40625000,    1.6394,   0.10500,   0.09200,   0.13300,   0.00500,    4.2796,0.50000000
     328,0.45312500,    1.6656,   0.08300,   0.12600,   0.12701,   0.00700,    4.5103,0.50000000
     329,0.42187500,    1.4184,   0.11100,   0.12397,   0.12300,   0.00400,    4.4456,0.50000000
     330,0.45312500,    1.3609,   0.12800,   0.13700,   0.11400,   0.01000,    4.3679,0.50000000
     331,0.46875000,    1.6799,   0.10600,   0.07900,   0.14500,   0.05400,    5.1675,0.50000000
     332,0.51562500,    1.6128,   0.05800,   0.07700,   0.10900,   0.00500,    4.3635,0.50000000
     333,0.50000000,    1.4076,   0.10800,   0.09200,   0.12400,   0.00400,    4.2340,0.50000000
     334,0.46875000,    1.3456,   0.13600,   0.14001,   0.11800,   0.00900,    3.9129,0.50000000
     335,0.45312500,    1.3139,   0.11200,   0.07800,   0.12200,   0.04600,    3.8888,0.50000000
     336,0.48437500,    1.6282,   0.05700,   0.07600,   0.11000,   0.00400,    4.8099,0.50000000
     337,0.46875000,    1.4572,   0.11100,   0.09300,   0.11600,   0.00400,    4.4164,0.50000000
     338,0.42187500,    1.5192,   0.05600,   0.14700,   0.10400,   0.00500,    4.7595,0.50000000
     339,0.37500000,    1.7932,   0.11603,   0.11300,   0.11800,   0.00900,    4.7049,0.50000000
     340,0.51562500,    1.3350,   0.06100,   0.07800,   0.11000,   0.00500,    4.1025,0.50000000
     341,0.46875000,    1.3754,   0.08000,   0.09200,   0.09300,   0.00500,    4.5310,0.50000000
     342,0.39062500,    1.5912,   0.13603,   0.13900,   0.12100,   0.01000,    4.9062,0.50000000
     343,0.57812500,    1.4142,   0.10000,   0.07603,   0.10700,   0.00800,    4.4182,0.50000000
     344,0.40625000,    1.4373,   0.09800,   0.08300,   0.11300,   0.00400,    4.8293,0.50000000
     345,0.43750000,    1.5247,   0.11500,   0.08500,   0.11400,   0.00900,    4.7116,0.50000000
     346,0.35937500,    1.5618,   0.10100,   0.08203,   0.10700,   0.00700,    4.7984,0.50000000
     347,0.35937500,    1.6986,   0.10200,   0.08200,   0.10600,   0.00600,    4.6314,0.50000000
     348,0.43750000,    1.3635,   0.12700,   0.09200,   0.12100,   0.00700,    4.1286,0.50000000
     349,0.37500000,    1.7023,   0.10600,   0.07351,   0.11101,   0.00800,    4.6044,0.50000000
     350,0.46875000,    1.5400,   0.09900,   0.08700,   0.10900,   0.00500,    4.3982,0.50000000
     351,0.48437500,    1.5116,   0.10301,   0.08600,   0.11200,   0.00600,    4.0519,0.50000000
     352,0.51562500,    1.4013,   0.12500,   0.09501,   0.12151,   0.00800,    4.1019,0.50000000
     353,0.50000000,    1.2393,   0.10200,   0.07500,   0.11000,   0.00800,    3.9961,0.50000000
     354,0.54687500,    1.3916,   0.09900,   0.08500,   0.11300,   0.00600,    4.3371,0.50000000
     355,0.62500000,    1.1282,   0.13500,   0.09300,   0.12151,   0.00800,    4.0992,0.50000000
     356,0.50000000,    1.1970,   0.10000,   0.07500,   0.10900,   0.00500,    4.1091,0.50000000
     357,0.40625000,    1.4340,   0.06800,   0.09500,   0.10400,   0.00400,    4.4010,0.50000000
     358,0.42187500,    1.4819,   0.05800,   0.09200,   0.10843,   0.00500,    4.8411,0.50000000
     359,0.40625000,    1.4261,   0.07900,   0.10100,   0.09300,   0.00500,    4.4571,0.50000000
     360,0.46875000,    1.4694,   0.08100,   0.13900,   0.09300,   0.00500,    4.6573,0.50000000
     361,0.45312500,    1.4556,   0.07215,   0.14300,   0.09700,   0.01251,    4.5426,0.50000000
     362,0.50000000,    1.3721,   0.08100,   0.11700,   0.10700,   0.00400,    4.3968,0.50000000
     363,0.54687500,    1.2668,   0.07800,   0.12900,   0.10200,   0.01300,    4.6759,0.50000000
     364,0.39062500,    1.4840,   0.12231,   0.12400,   0.12400,   0.00700,    4.6250,0.50000000
     365,0.45312500,    1.3644,   0.13500,   0.08100,   0.13400,   0.00900,    4.6981,0.50000000
     366,0.48437500,    1.6207,   0.06000,   0.07900,   0.11100,   0.00400,    4.6560,0.50000000
     367,0.43750000,    1.4110,   0.09400,   0.09300,   0.09800,   0.00500,    4.5085,0.50000000
     368,0.54687500,    1.2539,   0.11200,   0.12500,   0.12300,   0.00400,    4.6140,0.50000000
     369,0.43750000,    1.6885,   0.10700,   0.12300,   0.11600,   0.00400,    4.8308,0.50000000
     370,0.45312500,    1.4327,   0.08000,   0.12500,   0.12652,   0.00700,    4.5656,0.50000000
     371,0.48437500,    1.2599,   0.05905,   0.13604,   0.12610,   0.00401,    4.4090,0.50000000
     372,0.46875000,    1.6120,   0.10507,   0.09382,   0.15027,   0.00401,    4.6855,0.50000000
     373,0.40625000,    1.5560,   0.10500,   0.12251,   0.13400,   0.00400,    4.5645,0.50000000
     374,0.56250000,    1.3670,   0.11000,   0.12200,   0.12000,   0.00500,    4.2977,0.50000000
     375,0.45312500,    1.4489,   0.14258,   0.14300,   0.12000,   0.00900,    4.6631,0.50000000
     376,0.43750000,    1.6209,   0.11200,   0.07669,   0.12465,   0.04800,    4.5813,0.50000000
     377,0.51562500,    1.4465,   0.10400,   0.07800,   0.13900,   0.05100,    4.8314,0.50000000
     378,0.42187500,    1.6403,   0.10300,   0.08200,   0.16302,   0.02200,    4.5999,0.50000000
     379,0.43750000,    1.6351,   0.10900,   0.07600,   0.12000,   0.05000,    4.5670,0.50000000
     380,0.43750000,    1.4704,   0.10900,   0.07600,   0.12400,   0.05500,    4.5248,0.50000000
     381,0.54687500,    1.3013,   0.13900,   0.07906,   0.11951,   0.00900,    4.1031,0.50000000
     382,0.48437500,    1.4392,   0.11200,   0.07800,   0.11900,   0.05000,    4.5044,0.50000000
     383,0.50000000,    1.2378,   0.10601,   0.07600,   0.12100,   0.05700,    4.0557,0.50000000
     384,0.65625000,    1.1201,   0.05700,   0.07800,   0.10400,   0.00500,    4.0821,0.50000000
     385,0.50000000,    1.3159,   0.10000,   0.09200,   0.11200,   0.00500,    4.2917,0.50000000
     386,0.53125000,    1.3576,   0.11204,   0.13200,   0.12500,   0.00400,    4.8824,0.50000000
     387,0.48437500,    1.5137,   0.09200,   0.12700,   0.11300,   0.00500,    4.3973,0.50000000
     388,0.50000000,    1.6339,   0.09200,   0.12500,   0.11500,   0.00500,    4.7535,0.50000000
     389,0.42187500,    1.6853,   0.13100,   0.13800,   0.13000,   0.00713,    4.7921,0.50000000
     390,0.48437500,    1.4185,   0.12900,   0.07900,   0.12000,   0.00700,    4.2799,0.50000000
     391,0.35000000,    1.7586,   0.07300,   0.07800,   0.11501,   0.00799,    5.5178,0.50000000
     392,0.48437500,    1.3636,   5.42017,   0.03300,   0.08500,   0.00400,    4.0293,0.25000000
     393,0.57812500,    1.3235,   0.11800,   0.06900,   0.08700,   0.00500,    4.4252,0.25000000
     394,0.42187500,    1.3872,   0.04312,   0.12900,   0.10900,   0.00700,    4.8352,0.25000000
     395,0.48437500,    1.4464,   0.06500,   0.09951,   0.12000,   0.00500,    4.9907,0.25000000
     396,0.45312500,    1.4163,   0.04501,   0.12800,   0.12000,   0.00700,    4.9398,0.25000000
     397,0.59375000,    1.1432,   0.07800,   0.12000,   0.12700,   0.00700,    4.8779,0.25000000
     398,0.45312500,    1.6693,   0.12500,   0.07518,   0.12200,   0.00900,    5.7769,0.25000000
     399,0.53125000,    1.4018,   0.09100,   0.07700,   0.10500,   0.00600,    5.2374,0.25000000
     400,0.54687500,    1.3036,   0.04100,   0.07100,   0.10500,   0.00500,    4.9927,0.25000000
     401,0.45312500,    1.3503,   0.11600,   0.10800,   0.12002,   0.00800,    5.0776,0.25000000
     402,0.54687500,    1.4312,   0.07400,   0.07700,   0.11300,   0.00800,    4.6864,0.25000000
     403,0.51562500,    1.4071,   0.08300,   0.09200,   0.10800,   0.00700,    4.6392,0.25000000
     404,0.53125000,    1.2967,   0.04079,   0.07200,   0.10715,   0.00500,    4.5802,0.25000000
     405,0.37500000,    1.4559,   0.06600,   0.09600,   0.14400,   0.00500,    5.0757,0.25000000
     406,0.48437500,    1.4862,   0.04300,   0.12500,   0.11500,   0.00700,    4.9208,0.25000000
     407,0.48437500,    1.4596,   0.07000,   0.10300,   0.11400,   0.00400,    4.6709,0.25000000
     408,0.48437500,    1.4267,   0.04400,   0.12255,   0.12700,   0.01000,    4.7181,0.25000000
     409,0.46875000,    1.4100,   0.06800,   0.11400,   0.12500,   0.00400,    4.7662,0.25000000
     410,0.35937500,    1.5431,   0.07000,   0.12000,   0.14100,   0.00400,    4.9240,0.25000000
     411,0.54687500,    1.2268,   0.04100,   0.13387,   0.10500,   0.00900,    4.4196,0.25000000
     412,0.57812500,    1.2525,   0.08500,   0.09800,   0.14000,   0.00500,    4.6344,0.25000000
     413,0.62500000,    1.0744,   0.07657,   0.13500,   0.17000,   0.02300,    4.4671,0.25000000
     414,0.53125000,    1.2311,   0.03800,   0.06600,   0.10800,   0.00800,    4.5712,0.25000000
     415,0.32812500,    1.4610,   0.03900,   0.11000,   0.12000,   0.00600,    4.7939,0.25000000
     416,0.45312500,    1.5099,   0.07000,   0.09100,   0.12500,   0.00400,    4.9542,0.25000000
     417,0.53125000,    1.3706,   0.09700,   0.14158,   0.11963,   0.00900,    5.0846,0.25000000
     418,0.54687500,    1.3393,   0.04100,   0.07600,   0.11400,   0.00400,    5.0018,0.25000000
     419,0.60937500,    1.2402,   0.04000,   0.12600,   0.11700,   0.00400,    4.6560,0.25000000
     420,0.51562500,    1.3650,   0.07664,   0.11200,   0.14080,   0.04725,    4.7272,0.25000000
     421,0.53125000,    1.2596,   0.08001,   0.06127,   0.11211,   0.05106,    4.6158,0.25000000
     422,0.57812500,    1.1918,   0.08443,   0.06576,   0.10734,   0.00500,    4.4992,0.25000000
     423,0.48437500,    1.3800,   0.03710,   0.07306,   0.11068,   0.00751,    4.8900,0.25000000
     424,0.51562500,    1.4319,   0.05459,   0.09803,   0.12962,   0.00901,    4.9352,0.25000000
     425,0.57812500,    1.2263,   0.08910,   0.12118,   0.12202,   0.00753,    4.7043,0.25000000
     426,0.54687500,    1.2846,   0.07811,   0.08065,   0.12185,   0.05475,    4.4823,0.25000000
     427,0.45312500,    1.4731,   0.07665,   0.06284,   0.17514,   0.02252,    4.6893,0.25000000
     428,0.48437500,    1.6262,   0.07911,   0.06205,   0.11793,   0.04655,    5.3386,0.25000000
     429,0.54687500,    1.3491,   0.07385,   0.06662,   0.10360,   0.00601,    4.9798,0.25000000
     430,0.40625000,    1.4787,   0.03703,   0.07857,   0.11379,   0.00601,    5.0532,0.25000000
     431,0.53125000,    1.3835,   0.05014,   0.10966,   0.13207,   0.01103,    4.8006,0.25000000
     432,0.50000000,    1.5160,   0.10260,   0.13515,   0.12637,   0.02304,    4.9467,0.25000000
     433,0.43750000,    1.2853,   0.10656,   0.06903,   0.10607,   0.00741,    4.7284,0.25000000
     434,0.53125000,    1.2919,   0.10073,   0.07756,   0.10863,   0.00655,    4.6784,0.25000000
     435,0.42187500,    1.6303,   0.09364,   0.07025,   0.11403,   0.00600,    5.0445,0.25000000
     436,0.54687500,    1.2471,   0.08470,   0.07056,   0.11200,   0.00701,    4.5885,0.25000000
     437,0.35937500,    1.5618,   0.09412,   0.07304,   0.11308,   0.00600,    5.2981,0.25000000
     438,0.45312500,    1.4057,   0.06603,   0.08227,   0.18757,   0.01702,    4.8674,0.25000000
     439,0.48437500,    1.4730,   0.09196,   0.06055,   0.10362,   0.00600,    4.8437,0.25000000
     440,0.46875000,    1.3924,   0.07625,   0.07660,   0.12067,   0.04967,    4.9646,0.25000000
     441,0.51562500,    1.3447,   0.10504,   0.06759,   0.10264,   0.00600,    4.7116,0.25000000
     442,0.56250000,    1.2886,   0.04051,   0.06897,   0.10512,   0.00540,    4.4763,0.25000000
     443,0.56250000,    1.2198,   0.05005,   0.09906,   0.12640,   0.01100,    4.1672,0.25000000
     444,0.75000000,    0.8420,   0.04682,   0.12799,   0.11910,   0.01051,    3.9343,0.25000000
     445,0.48437500,    1.4685,   0.04308,   0.13287,   0.11421,   0.00701,    4.7842,0.25000000
     446,0.57812500,    1.2025,   0.06100,   0.10503,   0.12600,   0.00400,    4.5176,0.25000000
     447,0.62500000,    1.0720,   0.06400,   0.10199,   0.14000,   0.00400,    4.3460,0.25000000
     448,0.59375000,    1.2612,   0.05300,   0.11900,   0.12200,   0.01000,    4.6846,0.25000000
     449,0.46875000,    1.4320,   0.04400,   0.12200,   0.13000,   0.01000,    4.7070,0.25000000
     450,0.40625000,    1.6341,   0.04300,   0.12400,   0.11500,   0.00700,    5.0381,0.25000000
     451,0.59375000,    1.1362,   0.06700,   0.09800,   0.11700,   0.00400,    4.3725,0.25000000
     452,0.67187500,    1.2062,   0.03900,   0.12700,   0.12400,   0.00600,    4.5416,0.25000000
     453,0.40625000,    1.2704,   0.06700,   0.10500,   0.12700,   0.00500,    4.3055,0.25000000
     454,0.57812500,    1.1838,   0.06500,   0.12500,   0.13200,   0.00400,    4.1430,0.25000000
     455,0.46875000,    1.5099,   0.04400,   0.12500,   0.12100,   0.00700,    5.0690,0.25000000
     456,0.50000000,    1.4223,   0.04200,   0.11402,   0.11500,   0.00700,    5.0142,0.25000000
     457,0.53125000,    1.4573,   0.07200,   0.09600,   0.13500,   0.00400,    5.1331,0.25000000
     458,0.57812500,    1.2080,   0.03900,   0.13601,   0.12199,   0.00400,    4.8215,0.25000000
     459,0.37500000,    1.3357,   0.06500,   0.11102,   0.12800,   0.00500,    4.9920,0.25000000
     460,0.48437500,    1.3852,   0.08500,   0.09700,   0.14300,   0.00500,    5.1823,0.25000000
     461,0.50000000,    1.3173,   0.05600,   0.10400,   0.14500,   0.00900,    5.3482,0.25000000
     462,0.40625000,    1.5134,   0.07500,   0.13752,   0.18000,   0.02300,    4.9635,0.25000000
     463,0.56250000,    1.2552,   0.05000,   0.06700,   0.12100,   0.00600,    4.9761,0.25000000
